cell_id,cell_members,cell_tier_span,cell_games,cell_neg,rank_in_cell,representative,kit_id,folk_name,corpus,game,tier,canon_tier,negative,flags,lineage,gx,proxy,geo,commit,econ,mob,elem_p,avg_conf,spend_stratum,basin,meta,power_rating,eras,prov,mechanics_status,blocking_mechanics,mech_note
LIGHT|LARGE|CHAN×GX-19,1,T2,1,0,1,True,hades2-glorious-disaster,Glorious Disaster (Zeus+Apollo duo),hades,hades2,T2,deep,False,narrow-scope,,GX-19,light,large-AOE,channel,pair-grain-capstone,low-while-channeling,lightning,0.6,,,,,hades2-1.0-2025;hades2-post1.0-2026,tt;lr,blocked-new,union/recipe evolution system (pair-grain authoring),Channel Magick INTO the placed cast for repeated lightning strikes — the guides call it 'a boss-shredding turret'; the duo converts a static
LIGHT|LARGE|INST×GAP-D2-11,1,T1,1,0,1,True,d2-wl-blood-boil,Blood Boil Warlock,d2,d2,T1,deep,False,,,GAP-D2-11,light,large-AOE,instant,hp-flavored?,unknown,shadow/blood?,0.43,,,,,rotw-s13+,iv;od,verify,no rule matched — Mac pass to classify,"Blood Boil synergy now feeds Summon Tainted, making a blood-caster/summon pairing S-tier — blood-cost-flavored caster in the new class. SEAR"
LIGHT|LARGE|INST×GX-01,1,T1,1,0,1,True,d3-lon-bombardment,LoN Bombardment,d3,d3,T1,deep,False,,,GX-01,light,large-AOE,instant,cooldown-rotation,very-high,physical,0.72,,,,,set-era;late-sets,kb,partial,dash/blink verb — sim support verify; deflect riders new,Legacy of Nightmares ancient-item stacking turns Bombardment's off-screen boulder barrage into a one-cooldown build — ride Norvald's charge 
LIGHT|LARGE|INST×GX-06,1,T1,1,0,1,True,gd-vitality-conjurer,Vitality Conjurer,gd,gd,T1,deep,False,,,GX-06,light,large-AOE,instant,zone-paint+leech,med,vitality,0.73,,,,,aom-2017;fg-2019;patch-1.1-1.2,gt;cf;kb,blocked-new,self-cost contract operators,Sigils of Consumption painted underfoot and devotion bats leeching overhead — the vitality drain-tank whose Dark One's incarnation became GD
LIGHT|LARGE|INST×GX-09,1,T2,1,0,1,True,tl2-emberquake-engineer,Emberquake Engineer,tl,tl2,T2,deep,False,,,GX-09,light,large-AOE,instant,mana-spender,low,fire,0.77,,,,,tl2-2012,tlf;kb,designed-addendum,rotational/orbital substrate addendum — build pending,Slam the hammer and the floor ERUPTS in wandering fire fissures — Emberquake's cracks snake outward chewing everything they cross; TL2's con
LIGHT|LARGE|INST×GX-11,1,T1,1,0,1,True,poe2-supporting-fire,Supporting Fire Tactician,poe2,poe2,T1,deep,False,,,GX-11,light,large-AOE,instant,banner-zone-cadence,high,physical,0.7,,,,,0.2-dawn;0.3-edict;0.4;0.5-ancients,mb2;aoe,partial,echo/clone actors — troop-command adjacent,Tactician banner-and-volley kit where marked zones get automatic covering fire — the commander archetype whose 0.5 survival made it a curate
LIGHT|LARGE|INST×GX-17,1,T1,1,0,1,True,d4-cataclysm,Cataclysm Druid,d4,d4,T1,deep,False,,,GX-17,light,large-AOE,instant,ultimate-uptime-loop,high,lightning,0.73,,,,,loot-reborn-s4-5;voh-s6+,kb,have-core,battle-sim auto-aim native,The storm ultimate kept up PERMANENTLY — lightning strikes and twisters blanket the screen around the druid as long as cooldown collapse hol
LIGHT|LARGE|INST×GX-18,1,T3,1,0,1,True,vs-la-borra,La Borra (Santa Water evo),vs,vs,T3,deep,False,,,GX-18,light,large-AOE,instant,evolution-recipe,player-verb,n/a,0.78,,,,,vs-1.0-2022;vs-1.13-14-2025+,sg;eg,partial,persistent/mobile zone entities — VFX slot model adjacent; follow-zones new,Holy puddles that GROW and FOLLOW the player — evolved Santa Water converts zone-paint into a mobile moat that travels with the walk; the fo
LIGHT|LARGE|INST×econ:cooldown,1,T1,1,0,1,True,d3-natalya-rov,Natalya Rain of Vengeance,d3,d3,T1,moderate,False,,,,light,large-AOE,instant,cooldown-reset-loop,high,physical,0.73,,,,,set-era;late-sets;s39,vx;kb,verify,no rule matched — Mac pass to classify,"Cooldown-looped Rain of Vengeance barrages under Natalya's reset engine — call the arrow storm, refresh it before it lands twice; UE's trans"
LIGHT|LARGE|INST×econ:harvest,1,T3,1,0,1,True,vs-je-ne-viv,Je-Ne-Viv (Insatiable),vs,vs,T3,deep,False,,,,light,large-AOE,instant,harvest-stats-as-damage,player-verb,n/a,0.78,,,,,vs-dlc-era;vs-1.13-14-2025+,vv;pg,verify,no rule matched — Mac pass to classify,"Her weapon scales with MAGNET and GREED — the pickup-economy stats converted directly into damage, plus a Shadow Servant proxy; the harvest-"
LIGHT|LARGE|WIND×GX-11,1,T1,1,0,1,True,le-erasing-strike-vk,Erasing Strike Void Knight,le,le,T1,deep,False,,,GX-11,light,large-AOE,wind-up,echo-doubling,low,void,0.75,,,,,beta-0.8-0.9;1.0-launch;1.4-omens,gg;kb,partial,echo/clone actors — troop-command adjacent,One colossal void cleave — then the VK's TIME ECHOES replay the entire hit seconds later as a ghost of yourself repeating the swing; big-hit
LIGHT|MULTI|CHAN×GAP-P1-06,1,T1,1,0,1,True,poe1-winter-orb,Winter Orb,poe1,poe1,T1,deep,False,,,GAP-P1-06,light,multi-spawn,channel,stack-decay,move-while-orb-fires,cold,0.73,,,,,3.0-3.6,kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,Channel to charge a floating orb above the caster that autonomously machine-guns frost bolts at nearby enemies while you run — charge-then-c
LIGHT|MULTI|CHAN×GX-09,1,T1,1,0,1,True,d4-ww-dust-devils,Whirlwind Dust Devils,d4,d4,T1,deep,False,,,GX-09,light,multi-spawn,channel,fury-per-tick,full_move-during,physical,0.75,,,,,launch-s1-3;loot-reborn-s4-5;loh-s13-14,gl;fb;kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,"Every spin of Whirlwind spawns wandering DUST DEVILS that roam ahead chewing packs — the spin never stops, the tornado children do the killi"
LIGHT|MULTI|INST×GX-02,1,T1,1,0,1,True,d4-tornado-werewolf,Tornado Werewolf,d4,d4,T1,deep,False,,,GX-02 GX-09,light,multi-spawn,instant,spirit-spender,high,physical,0.73,,,,,launch-s1-3;loh-s13-14,sky;kb,designed-addendum,rotational/orbital substrate addendum — build pending,A WEREWOLF casting storm magic — Grizzly Rage swapped for wolf-form tornado spam via the Stormchaser aspect steering the twisters; form-shif
LIGHT|MULTI|INST×econ:proc,1,T1,1,0,1,True,poe1-poets-pen-vd,Poet's Pen Volatile Dead,poe1,poe1,T1,deep,False,,,,light,multi-spawn,instant,corpse-resource+trigger-cadence,high,fire,0.78,,,,,3.0-3.6,kb,verify,no rule matched — Mac pass to classify,Unique wands auto-cast socketed spells on attack — attack-triggered Volatile Dead orbs seek and detonate off Unearth corpses; the item-trigg
LIGHT|SINGLE|CHAN×GX-11,1,T1,1,0,1,True,poe2-snipe-mirage-deadeye,Snipe Mirage Deadeye,poe2,poe2,T1,deep,False,,,GX-11,light,single,channel,unknown,very-high,cold,0.47,,,,,0.5-ancients,mb2;aoe,blocked-new,sustained-stream/channel verb + movement-tax tuning,Snipe's channeled shot one-taps bosses while the reworked Mirage Deadeye now lets a MIRAGE COPY execute channeled skills for you — the chann
LIGHT|SINGLE|CHAN×econ:spend,1,T2,1,0,1,True,tl1-alchemist-summoner,Summoner Alchemist,tl,tl1,T2,moderate,False,,,,light,single,channel,mana-per-tick,low,lightning,0.68,,,,,tl1-2009,kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,"Ember Lance beams behind a screen of summoned imps and a Nether golem — the Alchemist's caster-summoner blend, and the game whose PET SELLS "
LIGHT|SINGLE|INST×GAP-D2-05,1,T1,1,0,1,True,d2-enchantress,Enchantress,d2,d2,T1,moderate,False,,,GAP-D2-05,light,single,instant,long-buff-cycle,teleport-high,fire,0.7,,,,,lod;d2r,kb,verify,no rule matched — Mac pass to classify,Enchant converts the sorceress (and party/mercenary) into fire-melee attackers; self-buff-as-build plus external scaling — the buff-economy 
LIGHT|SINGLE|INST×GX-11,1,T1,1,0,1,True,d3-masquerade-spear,Masquerade Bone Spear,d3,d3,T1,deep,False,,,GX-11,light,single,instant,essence-spender,med,physical,0.77,,,,,late-sets;s39,vx;kb,partial,echo/clone actors — troop-command adjacent,Masquerade of the Burning Carnival: two Simulacrum blood-clones MIRROR your Bone Spear casts — every throw is three throws; the player as co
LIGHT|SINGLE|INST×econ:cooldown,1,T1,1,1,1,False,gd-reap-spirit,Reap Spirit (as primary),gd,gd,T1,negative,True,,,,light,single,instant,cooldown-rotation,med,vitality,0.78,,,,,aom-2017;fg-2019;patch-1.1-1.2,cf;kb,verify,no rule matched — Mac pass to classify,"The soul-rip that spawns a temporary wraith per cast — a nuke and a summon fused so neither half scales; too pet for the caster tree, too ca"
LIGHT|SINGLE|INST×econ:proc,1,T1,1,0,1,True,d4-lightning-spear,Lightning Spear Sorcerer,d4,d4,T1,deep,False,,,,light,single,instant,cooldown+proc-recursion,high,lightning,0.72,,,,,loot-reborn-s4-5;voh-s6+,kb,verify,no rule matched — Mac pass to classify,Conjured spears crackle around the sorcerer hunting targets autonomously while crit chains multiply them — a swarm of self-guided lances doi
LIGHT|SINGLE|INST×econ:summon,1,T2,1,0,1,True,tq-ranger-hunting-nature,Ranger,tq,tq,T2,moderate,False,,,,light,single,instant,summon+bow,high,pierce,0.78,,,,,base-2006;anniversary-2016,tqf;kb,verify,no rule matched — Mac pass to classify,"Bow behind a wolf screen with Heart of Oak sustain — TQ's beginner-friendly pet-archer, the safe-distance default that TQ2 guides still reco"
LIGHT|SINGLE|WIND×GAP-D2-02,1,T1,1,0,1,True,d2-maul-bear,Maul Werebear,d2,d2,T1,moderate,False,,,GAP-D2-02,light,single,wind-up,on-hit-ramp,low,physical,0.67,,,,,lod;d2r,kb,verify,no rule matched — Mac pass to classify,"Bear form stacks Maul damage charges per hit; slow heavy swings, tank identity, the other half of the form-shift family."
LIGHT|SMALL|INST×GAP-D2-04,1,T1,1,1,1,False,d2-grim-ward-barb,Grim Ward Barbarian,d2,d2,T1,negative,True,,,GAP-D2-04,light,small-AOE,instant,corpse-resource,low,physical,0.63,,,,,lod,kb,verify,no rule matched — Mac pass to classify,Corpse-totem fear ward nobody took for twenty years (2.5 reworked it into a real buff — buffed-because-dead exemplar).
LIGHT|SMALL|INST×GAP-P1-01,1,T1,1,0,1,True,poe1-minion-pact-bv,Minion Pact Blade Vortex,poe1,poe1,T1,moderate,False,degenerate-famous,,GAP-P1-01,light,small-AOE,instant,minion-sacrifice-snapshot,unknown,physical,0.37,,,,,3.20+,mb,verify,no rule matched — Mac pass to classify,3.28's Minion Pact gem lets Blade Vortex SNAPSHOT a sacrificed high-life Spectre's pool into its damage — the community expects a nerf. SEAR
LIGHT|SMALL|INST×GX-04,1,T1,1,0,1,True,d3-zero-dogs,Zero Dogs,d3,d3,T1,deep,False,,,GX-04 GX-06,light,small-AOE,instant,summon-consume-loop,med,physical,0.77,,,,,vanilla,kb,blocked-new,self-cost contract operators,"Cooldown-reduction stacking until Summon Zombie Dogs hits ZERO cooldown — summon, SACRIFICE the pack for explosions, resummon instantly, for"
LIGHT|SMALL|INST×GX-19,1,T1,1,0,1,True,le-bomb-lance-falconer,Bomb Lance Falconer,le,le,T1,deep,False,,,GX-19,light,small-AOE,instant,unknown,high,physical,0.33,,,,,1.4-omens,gg;mx-le,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,"Season 4's second new Rogue skill, riding the Falconer's ballista-and-bird engine to the top of the endgame pile with imprint crafting. SEAR"
SOLO|CHAIN|CHAN×GX-06,1,T1,1,0,1,True,gd-drain-essence-spellbinder,Drain Essence Spellbinder,gd,gd,T1,deep,False,,,GX-06,solo,chain,channel,mana-per-tick+leech,rooted-while-channel,vitality,0.8,,,,,aom-2017;patch-1.1-1.2,gt;cf;kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,Channel a life-drinking tether that splits across the pack — vitality-aether drain where the beam IS the sustain; the vampire channel next t
SOLO|CHAIN|INST×GAP-D2-01,1,T1,1,0,1,True,d2-lightning-sorc,Lightning Sorceress,d2,d2,T1,deep,False,,,GAP-D2-01,solo,chain,instant,mana-hungry,teleport-very-high,lightning,0.85,,,,,lod-infinity+;d2r;rotw,ph;kb,have-core,direct-hit instant verbs native,Lightning/Chain Lightning with massive variance dice and Infinity resist-break; go-anywhere kill-anything once 117 FCR and gear assemble — t
SOLO|CHAIN|INST×GAP-P1-03,1,T1,1,0,1,True,poe1-autobomber,Autobomber,poe1,poe1,T1,deep,False,,,GAP-P1-03,solo,chain,instant,passive-proc-cascade,very-high,cold,0.72,,,,,3.0-3.6;3.7-3.13,kb,have-core,direct-hit instant verbs native,Herald of Ice shatters and Inpulsa explosions chain automatically as you RUN past packs — no attack button in the loop at all; movement is t
SOLO|CHAIN|INST×GX-01,1,T1,1,0,1,True,poe2-walking-calamity,Walking Calamity Autobomber,poe2,poe2,T1,deep,False,,,GX-01 GX-17,solo,chain,instant,passive-proc-cascade,very-high,fire,0.37,,,,,0.5-ancients,ez;pc,partial,dash/blink verb — sim support verify; deflect riders new,Walk across the map and everything around you dies automatically — ~20K armor applied against ELEMENTAL damage via Rite of Passage makes it 
SOLO|CHAIN|INST×GX-02,1,T1,1,0,1,True,d4-rabies-lacerate,Rabies Lacerate Druid,d4,d4,T1,deep,False,,,GX-02,solo,chain,instant,unknown,high,poison,0.37,,,,,loh-s13-14,sky,blocked-new,form-swap stat-block hotswap,"Werewolf contagion returns — RABIES, the D2 wolf's plague bite, resurfaces as a D4 S-tier paired with Lacerate's shred ultimate; a twenty-ye"
SOLO|CHAIN|INST×GX-03,1,T1,1,0,1,True,d3-uliana-ep,Uliana Exploding Palm,d3,d3,T1,deep,False,,,GX-03 GX-01,solo,chain,instant,mark-then-consume,skill-IS-movement,physical,0.8,,,,,set-era;late-sets;s39,db;kb,blocked-new,mark/tag ledger + consume-trigger operators,"Mark everything with Exploding Palm, then Seven-Sided Strike DETONATES every mark in a teleporting blur — the genre's cleanest mark-then-mas"
SOLO|CHAIN|INST×GX-06,1,T1,1,0,1,True,d4-blood-lance,Blood Lance Necromancer,d4,d4,T1,moderate,False,,,GX-06,solo,chain,instant,essence+life-cost,med,physical,0.82,,,,,launch-s1-3,sky;kb,blocked-new,self-cost contract operators,"Lances that LINGER in targets and echo damage between all lanced enemies — tag the pack, the lances cross-talk; early D4's linked-target cas"
SOLO|CHAIN|INST×GX-15,1,T1,1,0,1,True,gd-panettis-mage-hunter,Panetti's Missile Mage Hunter,gd,gd,T1,moderate,False,,,GX-15,solo,chain,instant,mana-spender,med,lightning,0.82,,,,,base-2016;aom-2017;patch-1.1-1.2,gt;kb,partial,element-application addendum covers hybrid caps — status-gate ops verify,"Replicating arcane missiles that split and fork through packs — the pure-mage spam button, elemental tri-damage fanning wider with every inv"
SOLO|CHAIN|INST×econ:recipe,1,T3,1,0,1,True,vs-runetracer-no-future,No Future (Runetracer evo),vs,vs,T3,moderate,False,,,,solo,chain,instant,evolution-recipe,player-verb,n/a,0.83,,,,,vs-1.0-2022,kb,have-core,direct-hit instant verbs native,"The bouncing rune that EXPLODES on every ricochet after evolution — wall-bounce geometry weaponized, the carom archetype's survivor-like ent"
SOLO|LARGE|CHAN×GAP-P1-03,1,T1,1,1,1,False,poe1-charged-dash,Charged Dash,poe1,poe1,T1,negative,True,,,GAP-P1-03,solo,large-AOE,channel,mana-per-tick,skill-IS-movement,lightning,0.75,,,,,3.0-3.6;3.7-3.13,kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,"Channel to project a mirage along your path, release to teleport and damage the corridor — movement-as-damage with so much friction (channel"
SOLO|LARGE|CHAN×GX-04,1,T1,1,0,1,True,d4-lightning-storm,Lightning Storm Druid,d4,d4,T1,moderate,False,,,GX-04,solo,large-AOE,channel,spirit-per-tick,low-while-channel,lightning,0.83,,,,,loot-reborn-s4-5;loh-s13-14,gl;sky;kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,Channel a growing storm that adds strike after strike the longer you hold — ramping channel caster in fur; hotfixed within days of Lord of H
SOLO|LARGE|CHAN×econ:proc,1,T1,1,0,1,True,poe1-coc-ice-nova,CoC Ice Nova,poe1,poe1,T1,deep,False,,,,solo,large-AOE,channel,trigger-cooldown-cadence,full_move-during,cold,0.83,,,,,3.0-3.6;3.7-3.13;3.20+,kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,Cyclone crits machine-gun Ice Novas through Cast-on-Crit and Cospri's Malice — attack RATE becomes cast RATE; the community tunes attack spe
SOLO|LARGE|INST×GAP-D2-05,1,T1,1,0,1,True,poe1-aurabot,Aurabot,poe1,poe1,T1,deep,False,,,GAP-D2-05,solo,large-AOE,instant,full-reservation,med,n/a,0.57,,,,,2.x;3.0-3.6;3.7-3.13;3.14-3.19;3.20+,kb,have-core,direct-hit instant verbs native,Reserves the entire resource pool to project auras onto ALLIES — a build with near-zero personal damage whose output is other players' power
SOLO|LARGE|INST×GAP-D2-08,1,T1,1,0,1,True,d2-poison-javazon,Poison Javazon,d2,d2,T1,moderate,False,,,GAP-D2-08,solo,large-AOE,instant,mana-mid,low,poison,0.73,,,,,lod,kb,have-core,direct-hit instant verbs native,Plague Javelin blankets areas in overlapping poison clouds; damage-over-time identity with delayed kill confirmation.
SOLO|LARGE|INST×GAP-P1-01,1,T1,1,0,1,True,poe1-cwdt-loop,CWDT Self-Hit Loop,poe1,poe1,T1,moderate,False,degenerate-famous,,GAP-P1-01,solo,large-AOE,instant,self-hit-trigger-engine,walk-forward,chaos,0.65,,,,,3.14-3.19;3.20+,kb,have-core,direct-hit instant verbs native,"Self-damage sources feed Cast-when-Damage-Taken, whose triggered spells cause more self-damage — a closed automation circuit; the build cast"
SOLO|LARGE|INST×GAP-P1-08,1,T1,1,0,1,True,poe1-whispering-ice,Whispering Ice,poe1,poe1,T1,deep,False,,,GAP-P1-08,solo,large-AOE,instant,stat-is-the-weapon,med,cold,0.8,,,,,2.x;3.0-3.6;3.7-3.13;3.20+,kb,have-core,direct-hit instant verbs native,The staff grants Icestorm whose damage AND duration scale per 10 Intelligence — the purest attribute-stack-as-weapon build in the genre; a d
SOLO|LARGE|INST×GAP-P1-11,1,T1,1,0,1,True,poe1-toxic-rain,Toxic Rain,poe1,poe1,T1,deep,False,,,GAP-P1-11,solo,large-AOE,instant,mana-light,high,chaos,0.83,,,,,3.0-3.6;3.7-3.13;3.14-3.19;3.20+,el;kb,have-core,direct-hit instant verbs native,Arrows rain pods that slow and tick chaos DoT in overlapping zones — the perennial low-budget league-start king.
SOLO|LARGE|INST×GX-05,1,T2,1,0,1,True,chr-firestorm-warlock,Sun & Moon Firestorm Warlock,chronicon,chronicon,T2,deep,False,,,GX-05,solo,large-AOE,instant,soul-reservoir,high,fire,0.82,,,,T700+ (guide-titled),ancient-beasts-dlc;current-1.52,sf,partial,reservation/aura toggles — loot-operator extension,Firestorm spam under the Sun & Moon set with a 19-soul Ritual economy paying 10% stats per soul held — Regalia of Burning Hells detonating F
SOLO|LARGE|INST×GX-17,1,T1,1,0,1,True,poe2-cof-comet,Cast on Freeze Comet,poe2,poe2,T1,deep,False,degenerate-famous,,GX-17,solo,large-AOE,instant,ailment-energy-trigger,med,cold,0.8,,,,,0.1;0.4,kb;mt,have-core,battle-sim auto-aim native,Freeze buildup auto-triggers meteor-grade Comets through the Cast-on-Freeze meta-gem — the ailment ITSELF pulls the trigger; so dominant GGG
SOLO|LARGE|INST×GX-18,1,T2b,1,0,1,True,di-bone-wall-necro-pvp,Bone Wall Disruption Necro,di,di,T2b,moderate,False,,,GX-18,solo,large-AOE,instant,cooldown-window,high,shadow,0.77,mixed,,pvp,,di-launch-2022;di-2026-era,db,partial,persistent/mobile zone entities — VFX slot model adjacent; follow-zones new,Wraith Form invulnerability weaves through the fight while Bone Wall carves the arena into stun corridors — terrain-authoring as PvP identit
SOLO|LARGE|INST×econ:ammo,1,T1,1,0,1,True,poe1-tectonic-slam,Tectonic Slam,poe1,poe1,T1,moderate,False,,,,solo,large-AOE,instant,charge-consumer,low,fire,0.77,,,,,3.0-3.6,kb,have-core,direct-hit instant verbs native,Endurance-charge-consuming fire slam with fissure spray; charge-spender slam identity.
SOLO|LARGE|INST×econ:harvest,1,T3,1,0,1,True,vs-gorgeous-moon,Gorgeous Moon (Pentagram evo),vs,vs,T3,deep,False,,,,solo,large-AOE,instant,harvest-verb,player-verb,n/a,0.88,,,,,vs-1.0-2022;vs-1.13-14-2025+,kb,have-core,direct-hit instant verbs native,"Erase the screen AND vacuum every gem on it — the evolved pentagram fuses deletion with harvest, making the pickup economy itself a weapon v"
SOLO|LARGE|INST×econ:reserve,1,T1,1,0,1,True,poe1-low-life-shavs,Low-Life Shavronne's,poe1,poe1,T1,deep,False,,,,solo,large-AOE,instant,life-reserved-ES-real,med,fire,0.68,,,,,1.x;2.x;3.0-3.6,kb,have-core,direct-hit instant verbs native,Reserve life down to Low Life for Pain Attunement's more-damage while Shavronne's makes chaos hit ES instead — LIVING at the bottom of one p
SOLO|LARGE|UNSPEC×GAP-D2-11,1,T1,1,0,1,True,d2-wl-void-rift,Void Rift Warlock,d2,d2,T1,moderate,False,,,GAP-D2-11,solo,large-AOE,unknown,unknown,unknown,void?,0.27,,,,,rotw-s13+,dw,verify,no rule matched — Mac pass to classify,Named in current tier lists alongside Hammerdin/LF/Frozen Orb; mechanics unharvested. SEARCH-DERIVED; dossier owed.
SOLO|LARGE|WIND×GAP-D2-01,1,T1,1,0,1,True,d2-meteorb,Meteorb,d2,d2,T1,deep,False,,,GAP-D2-01,solo,large-AOE,wind-up,mana-hungry,teleport-high,fire,0.77,,,,,lod-1.10+;d2r;rotw-s14,od;ph;kb,verify,no rule matched — Mac pass to classify,"Fire Meteor tree + cold Frozen Orb tree in one kit — the genre's canonical dual-element chain-partition, born from immunity coverage; K-rost"
SOLO|LARGE|WIND×GAP-P1-02,1,T1,1,0,1,True,poe1-earthshatter,Earthshatter,poe1,poe1,T1,deep,False,,,GAP-P1-02,solo,large-AOE,wind-up,warcry-cooldowns,med,physical,0.77,,,,,3.7-3.13;3.20+,mb;kb,verify,no rule matched — Mac pass to classify,Slam raises rock spikes that shatter on warcry — a two-step plant-then-detonate slam loop; top 3.28 starter per curated lists.
SOLO|LARGE|WIND×GX-07,1,T1,1,0,1,True,d3-lod-bazooka,LoD Bazooka Meteor,d3,d3,T1,deep,False,,,GX-07,solo,large-AOE,wind-up,full-pool-dump,high,arcane,0.85,,,,,late-sets;s39,db;kb,blocked-new,thorns/stat-retaliation channel,Bank the ENTIRE Arcane Power pool plus Archon swap-buffs into one Star Pact meteor — a multi-step cast choreography the community named afte
SOLO|LARGE|WIND×GX-14,1,T2,1,0,1,True,hades2-medea-skull-cast,62-Fear Medea Skull Build,hades,hades2,T2,deep,False,narrow-scope,,GX-14,solo,large-AOE,wind-up,finite-payload-lob,n/a,n/a,0.53,,,,62 Fear (title-telemetry),hades2-post1.0-2026,mb-h,blocked-new,finite-ammo/consumable economy,"The heavy detonating-projectile weapon under a cast-centric Medea aspect, verified at 62 Fear in the build's own title — title-telemetry con"
SOLO|LARGE|WIND×GX-15,1,T1,1,0,1,True,d3-tal-meteor,Tal Rasha Meteor,d3,d3,T1,deep,False,,,GX-15 GX-03,solo,large-AOE,wind-up,element-rotation-window,high,fire,0.77,,,,,set-era;late-sets;s39,vx;kb,blocked-new,mark/tag ledger + consume-trigger operators,"Tal Rasha DEMANDS element rotation — cycle fire, cold, lightning, arcane attacks to stack the meta-buff, then meteors cash the window in; a "
SOLO|LARGE|WIND×econ:cooldown,1,T2b,1,0,1,True,di-meteor-wizard,Meteor/Stealth Wizard,di,di,T2b,deep,False,,,,solo,large-AOE,wind-up,cooldown-compression,high,fire,0.78,whale-gated,,pvp,,di-2024-2026-era,vx,verify,no rule matched — Mac pass to classify,Meteor bursts from Ice Armor stealth with the Temporal Bubble helm compressing cooldowns into 'infinite skill rotation' — and the community'
SOLO|LARGE|WIND×econ:spend,1,T1,1,0,1,True,poe1-earthquake,Earthquake,poe1,poe1,T1,deep,False,,,,solo,large-AOE,wind-up,mana-light,low,physical,0.82,,,,,2.x;3.0-3.6,kb,verify,no rule matched — Mac pass to classify,"Slam now, aftershock later — a delayed second larger hit teaches the genre's plant-and-payoff rhythm."
SOLO|MULTI|CHAN×GAP-P1-04,1,T1,1,0,1,True,poe1-scourge-arrow,Scourge Arrow,poe1,poe1,T1,moderate,False,,,GAP-P1-04,solo,multi-spawn,channel,mana-light,high,chaos,0.78,,,,,3.0-3.6;3.7-3.13,kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,"Channel to grow thorn charge stages, release a spore-pod fan — bow channel-and-release with poison stacking."
SOLO|MULTI|CHAN×GX-01,1,T1,1,0,1,True,d4-dance-of-knives,Dance of Knives Rogue,d4,d4,T1,deep,False,,,GX-01,solo,multi-spawn,channel,charge-metered-channel,full_move-during,physical,0.82,,,,,s7-s12,kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,"Channel WHILE MOVING as orbiting knives spray outward from the gliding rogue — the game's first native channel-move skill, a knife tornado y"
SOLO|MULTI|INST×GAP-D2-03,1,T1,1,0,1,True,d2-mosaic-sin,Mosaic Assassin,d2,d2,T1,deep,False,,d2/phoenix-strike,GAP-D2-03,solo,multi-spawn,instant,charge-builder,med,lightning,0.67,,,,,rotw-s13+;d2r-2.6+,aoe;kb,have-core,direct-hit instant verbs native,"Martial-arts charge-up system: build elemental charges with Phoenix/Claws-of-Thunder strikes, finishers consume (Mosaic makes charges persis"
SOLO|MULTI|INST×GAP-P1-01,1,T1,1,0,1,True,poe1-ward-loop,Ward Loop,poe1,poe1,T1,deep,False,degenerate-famous,,GAP-P1-01,solo,multi-spawn,instant,closed-loop-self-damage-engine,walk-forward,chaos,0.63,,,,,3.14-3.19;3.20+,kb,have-core,direct-hit instant verbs native,"Skeletons die instantly, Heartbound Loop self-damages you, CWDT recasts skeletons, Olroth's ward absorbs it all — a PERPETUAL MOTION cast en"
SOLO|MULTI|INST×GAP-P1-07,1,T1,1,0,1,True,poe1-venom-gyre,Venom Gyre,poe1,poe1,T1,moderate,False,,,GAP-P1-07,solo,multi-spawn,instant,catch-stack-release,movement-skill-coupled,chaos,0.8,,,,,3.7-3.13;3.20+,kb,have-core,direct-hit instant verbs native,"Thrown poison projectiles that RETURN and are caught, then re-released in a burst via Whirling Blades — catch-and-release ammo economy on a "
SOLO|MULTI|INST×GAP-P1-08,1,T1,1,0,1,True,poe1-sst,Spectral Shield Throw,poe1,poe1,T1,moderate,False,,,GAP-P1-08,solo,multi-spawn,instant,mana-light,med,physical,0.8,,,,,3.0-3.6;3.20+,kb,have-core,direct-hit instant verbs native,Throws a copy of the shield that shatters into shrapnel; damage scales off shield defenses — gear-stat-as-weapon oddity.
SOLO|MULTI|INST×GAP-P1-12,1,T1,1,0,1,True,poe1-wormblaster,Wormblaster,poe1,poe1,T1,moderate,False,degenerate-famous,,GAP-P1-12,solo,multi-spawn,instant,flask-spawns-trigger-fodder,med,fire,0.72,,,,,3.0-3.6;3.7-3.13,kb,have-core,direct-hit instant verbs native,"Writhing Jar flasks SPAWN worms — friendly kill-fodder — so attacks always have something to crit, machine-gunning Cast-on-Crit spells at bo"
SOLO|MULTI|INST×GX-01,1,T2b,1,0,1,True,di-vengeance-strafe-dh,Strafe Weave DH,di,di,T2b,moderate,False,,,GX-01,solo,multi-spawn,instant,channel-uptime,skill-IS-movement,physical,0.83,f2p-viable,,pve,,di-launch-2022,sk;kb,partial,dash/blink verb — sim support verify; deflect riders new,"Strafe's fire-while-moving weave as the build spine rather than the filler — the mobile-native answer to ranged commitment, where the walk a"
